Konto;Kontobeschriftung;SprachId;Kontenrahmen
8980;Inventory changes  finished goods;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
8990;Other own work capitalised;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
8995;Own work cptlsd int gen intngbl fxd asst;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9000;Balances brought fwd, G/L accounts;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9001;Balances brought forward;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9002;Balances brought forward;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9003;Balances brought forward;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9004;Balances brought forward;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9005;Balances brought forward;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9006;Balances brought forward;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9007;Balances brought forward;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9008;Balances brought forward, receivables;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9009;Balances brought forward, payables;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9060;Open items, 1990;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9069;Open items, 1999;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9070;Open items, 2000;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9071;Open items, 2001;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9072;Open items, 2002;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9073;Open items, 2003;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9074;Open items, 2004;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9075;Open items, 2005;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9076;Open items, 2006;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9077;Open items, 2007;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9078;Open items, 2008;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9079;Open items, 2009;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9080;Open items, 2010;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9081;Open items, 2011;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9082;Open items, 2012;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9083;Open items, 2013;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9084;Open items, 2014;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9085;Open items, 2015;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9090;Aggregate carryforwards account;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9091;Open items, 1991;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9092;Open items, 1992;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9093;Open items, 1993;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9094;Open items, 1994;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9095;Open items, 1995;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9096;Open items, 1996;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9097;Open items, 1997;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9098;Open items, 1998;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9101;Selling days;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9102;Number of cash customers;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9103;Number of employees;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9104;Unpaid persons;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9105;Sales staff;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9106;Business premises m2;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9107;Sales area m2;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9116;Number of invoices;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9117;Number of credit customers, monthly;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9118;No of credit customers, cumulative;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9120;Expansion investments;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9135;Orders received in financial year;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9140;Order books;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9141;Limited partner variable capital;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9142;Variable capital - limited prtnr. share;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9146;GP variable capital-trans.res. s.6b EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9147;LP variable capital-trans.res. s.6b EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9150;Fixed capital- oth. capital acc.adj. GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9151;Var. capital- other cap.acc.adj. GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9152;Acc.loss c/f acc. - oth. cap.acc.adj. GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9153;Cap.acc.III - other capital acc.adj. GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9154;Unp.unc.ct.GP cap - oth. cap.acc.adj. GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9155;All.acc.call obl. - oth. cap.acc.adj. GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9160;LP cap. - other capital acc.adj. LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9161;Var. capital- other cap.acc.adj. LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9162;Loss adj.acc. - oth.cap.acc.adj. LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9163;Cap.acc.III - other capital acc.adj. LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9164;Unp.unc.ct.LP cap - oth. cap.acc.adj. LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9165;All.acc.call obl. - oth. cap.acc.adj. LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9170;Fixed capital - transfers GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9171;Variable capital - transfers GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9172;Acc.loss c/f acc. - transfers GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9173;Capital account III-transfers GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9174;Unp.unc.contr. GP cap. - transfers GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9175;All.acc. call obl.-transfers GP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9180;LP capital - transfers LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9181;Variable capital - transfers LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9182;Loss adj.acc. - transfers LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9183;Capital account III-transfers LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9184;Unp.unc.contr. LP cap. - transfers LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9185;All.acc. call obl.-transfers LP;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9189;All.acc. transfers part. cap. accs.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9190;Cntr acc to accounts 9101-9107/9116-9118;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9199;Cntr acc to accounts 9120, 9135-9140;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9200;Number of employees;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9209;Contra account for 9200;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9210;Direct labour costs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9219;Contra account for 9210;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9220;Subscribed cptl DM (art. 42/3/1 EGHGB);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9221;Subscribed cptl Euro (art. 42/3/2 EGHGB);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9229;Contra account for 9220-9221;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9230;Building cost subsidies;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9232;Investment grants;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9234;Investment subsidies;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9239;Contra account for accounts 9230-9238;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9240;Invsmt liabilities in trade payables;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9241;Invsmt liablts tngbl fxd ass. purch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9242;Invsmt liablts int fxd asset purch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9243;Invsmt liablts l-t fin. asset purch.;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9244;Contra account for accounts 9240-9243;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9245;Rec. tngble fxd ass sales in othe assts;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9246;Rec. intngbl fxd ass sales oth assets;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9247;Rec. l-t fin. asstet sales oth assets;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9249;Contra account for accounts 9245-9247;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9260;Short-term provisions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9262;Medium-term provisions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9264;Long-term provsns, excluding pensions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9269;Contra account for accounts 9260-9268;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9270;Contra acc for 9271-9279 (debit entries);en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9271;Contingent liab issuance/transfer bills;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9272;Contngnt liab affil.comp. issuan. bills;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9273;Contngnt liab guarantees, bill/cheque;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9274;Contngnt liab affil. comp. guarantees;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9275;Contingent liabilities from warranties;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9276;Contngnt liab affil.comp. warranties;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9277;Contngnt liab sec. 3rd-party liabs;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9278;Contngnt liab affil. comp. 3rd-party;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9279;Contngnt liabilities ass. held in trust;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9280;Contra account for 9281-9286;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9281;Oblgtns arising fr rntl agreemts/leases;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9282;Oblgtns affil.comp. rntl agreemts/leases;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9283;Other oblgtns section 285 no. 3a HGB;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9284;Oth obl. affil.comp. s 285 no. 3a HGB;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9287;Int. postings via rec., sec 4(3) EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9288;Dunning fees pstngs via rec. 4(3) EStG;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9289;Contra account for 9287 and 9288;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9290;Statistical acc tax-xmpt out/pocket exp;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9291;Contra account for 9290;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9292;Statistical accnt f. third-party funds;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9293;Contra account for 9292;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9295;Contributions by silent partners;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9297;Tax adjustment item;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9400;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9401;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9402;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9403;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9404;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9405;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9406;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9407;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9408;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9409;Private withdrawals, general;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9410;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9411;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9412;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9413;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9414;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9415;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9416;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9417;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9418;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9419;Private taxes;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9420;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9421;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9422;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9423;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9424;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9425;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9426;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9427;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9428;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9429;Special pers. deductns, partly dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9430;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9431;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9432;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9433;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9434;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9435;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9436;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9437;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9438;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9439;Special pers. deductns, fully dedctbl;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9440;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9441;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9442;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9443;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9444;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9445;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9446;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9447;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9448;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9449;Non-cash benefits, donations;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9450;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9451;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9452;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9453;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9454;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9455;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9456;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9457;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9458;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9459;Extraordinary expenses;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9460;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9461;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9462;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9463;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9464;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9465;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9466;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9467;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9468;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9469;Cost of real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9470;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9471;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9472;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9473;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9474;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9475;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9476;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9477;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9478;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9479;Income from real estate;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9480;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9481;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9482;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9483;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9484;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9485;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9486;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9487;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9488;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9489;Non-cash withdrawals;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9490;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9491;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9492;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9493;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9494;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9495;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9496;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9497;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9498;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9499;Private contributions;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9500;Allctn to acc 0900;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9501;Allctn to acc 0901;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9502;Allctn to acc 0902;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9503;Allctn to acc 0903;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9504;Allctn to acc 0904;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9505;Allctn to acc 0905;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9506;Allctn to acc 0906;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9507;Allctn to acc 0907;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9508;Allctn to acc 0908;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9509;Allctn to acc 0909;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9510;Allctn to acc 0910;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9511;Allctn to acc 0911;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9512;Allctn to acc 0912;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9513;Allctn to acc 0913;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9514;Allctn to acc 0914;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9515;Allctn to acc 0915;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9516;Allctn to acc 0916;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9517;Allctn to acc 0917;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9518;Allctn to acc 0918;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9519;Allctn to acc 0919;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9520;Allctn to acc 0920;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9521;Allctn to acc 0921;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9522;Allctn to acc 0922;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9523;Allctn to acc 0923;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9524;Allctn to acc 0924;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9525;Allctn to acc 0925;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9526;Allctn to acc 0926;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9527;Allctn to acc 0927;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9528;Allctn to acc 0928;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9529;Allctn to acc 0929;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9530;Allctn to acc 9950;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9531;Allctn to acc 9951;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9532;Allctn to acc 9952;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9533;Allctn to acc 9953;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9534;Allctn to acc 9954;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9535;Allctn to acc 9955;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9536;Allctn to acc 9956;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9537;Allctn to acc 9957;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9538;Allctn to acc 9958;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9539;Allctn to acc 9959;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9540;Allctn to acc 9930;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9541;Allctn to acc 9931;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9542;Allctn to acc 9932;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9543;Allctn to acc 9933;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9544;Allctn to acc 9934;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9545;Allctn to acc 9935;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9546;Allctn to acc 9936;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9547;Allctn to acc 9937;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9548;Allctn to acc 9938;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9549;Allctn to acc 9939;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9550;Allctn to acc 9810;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9551;Allctn to acc 9811;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9552;Allctn to acc 9812;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9553;Allctn to acc 9813;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9554;Allctn to acc 9814;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9555;Allctn to acc 9815;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9556;Allctn to acc 9816;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9557;Allctn to acc 9817;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9558;Allctn to acc 9818;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9559;Allctn to acc 9819;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9560;Allctn to acc 9820;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9561;Allctn to acc 9821;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9562;Allctn to acc 9822;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9563;Allctn to acc 9823;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9564;Allctn to acc 9824;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9565;Allctn to acc 9825;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9566;Allctn to acc 9826;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9567;Allctn to acc 9827;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9568;Allctn to acc 9828;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9569;Allctn to acc 9829;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9570;Allctn to acc 0870;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9571;Allctn to acc 0871;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9572;Allctn to acc 0872;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9573;Allctn to acc 0873;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9574;Allctn to acc 0874;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9575;Allctn to acc 0875;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9576;Allctn to acc 0876;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9577;Allctn to acc 0877;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9578;Allctn to acc 0878;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9579;Allctn to acc 0879;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9580;Allctn to acc 0880;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9581;Allctn to acc 0881;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9582;Allctn to acc 0882;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9583;Allctn to acc 0883;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9584;Allctn to acc 0884;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
9585;Allctn to acc 0885;en_US;C76385D3874B4775B28CEC5ECBCE1E5B
